timestamp,event,job_id,host,note
2026-07-18T17:02:46,start,1840540,ibamd-compute-0-0.local,"final ep20 eval+gate, both trust arms, CPU"
2026-07-18T19:51:50,done,1840540,ibamd-compute-0-0.local,final gates written: gate_final_ep20.txt both arms; mail queued
