case,ckpt,variant,Delta_T,blowup_step,verdict,final_relL2_bare,final_relL2_closure,improvement_x,corner_drift_last,low_drift_last,proj_on,proj_shells_mean,proj_removed_frac_mean
case_opt2_combo_ic527_h64_full_0p005,opt2_combo_ic527_h64,full,0.005,21,UNSTABLE,6.0888e-03,,,1.7770e+00,8.7383e-01,False,,
case_opt2_combo_ic527_h64_full_dissproj_0p005,opt2_combo_ic527_h64,full_dissproj,0.005,21,UNSTABLE,6.0888e-03,,,1.7468e+00,8.7581e-01,True,105.4,1.802e-02
