case,ckpt,variant,Delta_T,blowup_step,verdict,final_relL2_bare,final_relL2_closure,improvement_x,corner_drift_last,low_drift_last,proj_on,proj_shells_mean,proj_removed_frac_mean
case_opt2_combo_ic1355_h64_full_0p005,opt2_combo_ic1355_h64,full,0.005,36,UNSTABLE,2.0240e-03,,,1.1974e+01,1.9092e+00,False,,
case_opt2_combo_ic1355_h64_full_dissproj_0p005,opt2_combo_ic1355_h64,full_dissproj,0.005,37,UNSTABLE,2.0240e-03,,,9.0373e+00,1.1407e+00,True,108.1,4.927e-02
