timestamp,event,job_id,host,note
2026-07-16T13:14:20,start,1836094,ibgpu-compute-0-0.local,piff grid point launched: --config conf_piff_fpc_gjs_lap.yaml --run-name piff_fpc_gjs_lap --init-ckpt runs_piff/piff_fpc_gjs_ylp75/best.pt --lr 1.0e-3 --weight-decay 1.0e-5 --epochs 100
2026-07-16T13:22:12,fail,1836094,ibgpu-compute-0-0.local,piff train exited rc=1
2026-07-16T15:09:43,start,1836210,ibgpu-compute-0-0.local,piff grid point launched: --config conf_piff_fpc_gjs_lap.yaml --run-name piff_fpc_gjs_lap --init-ckpt runs_piff/piff_fpc_gjs_ylp75/best.pt --lr 1.0e-3 --weight-decay 1.0e-5 --epochs 100
