case,ckpt,variant,Delta_T,blowup_step,verdict,final_relL2_bare,final_relL2_closure,improvement_x,corner_drift_last,low_drift_last,proj_on,proj_shells_mean,proj_removed_frac_mean
case_opt2_kf4_ic1356_h64_full_0p005,opt2_kf4_ic1356_h64,full,0.005,37,UNSTABLE,9.2175e-04,,,1.0029e+01,3.7595e-01,False,,
case_opt2_kf4_ic1356_h64_full_dissproj_0p005,opt2_kf4_ic1356_h64,full_dissproj,0.005,37,UNSTABLE,9.2175e-04,,,5.1036e+00,5.6020e-01,True,94.9,3.736e-02
