case,ckpt,variant,Delta_T,blowup_step,verdict,final_relL2_bare,final_relL2_closure,improvement_x,corner_drift_last,low_drift_last,proj_on,proj_shells_mean,proj_removed_frac_mean
case_opt2_kf4_ic837_h64_full_0p005,opt2_kf4_ic837_h64,full,0.005,34,UNSTABLE,7.6354e-04,,,4.1364e+00,4.5189e-01,False,,
case_opt2_kf4_ic837_h64_full_dissproj_0p005,opt2_kf4_ic837_h64,full_dissproj,0.005,34,UNSTABLE,7.6354e-04,,,8.9796e+00,1.7276e+00,True,98.1,2.356e-02
